Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
Continental,235/45R17,Scrap,Vishrantwadi,18.57856,73.87741,37575,11/1/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,7000,10,DOTWXYZ56780124
Goodyear,225/45R17,Used,Bavdhan,18.54085,73.76065,89887,24-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,7000,9,DOTEFGH90124822
Continental,225/45R17,Scrap,Vishrantwadi,18.57856,73.87741,97945,14-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,7000,10,DOTIJKL34562719
Pirelli,215/60R16,Scrap,Koregaon Park,18.536207,73.893974,31624,30-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,7000,9,DOTABCD12343523
Pirelli,225/45R17,Scrap,Shivajinagar,20.11784,79.029121,15640,15-01-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,51000,11,DOTWXYZ56780124
Bridgestone,215/60R16,Used,Koregaon Park,18.536207,73.893974,56056,12/10/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,69000,5,DOTIJKL34562719
Goodyear,215/60R16,Used,Deccan,17,77,86339,19-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,7000,6,DOTWXYZ56780124
Pirelli,225/50R17,Used,Hinjewadi,18.593617,73.730133,99237,2/9/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,4000,9,DOTWXYZ56780124
Goodyear,235/45R17,Scrap,Aundh,18.562622,73.808723,74698,20-03-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,51000,11,DOTEFGH90124822
Michelin,235/45R17,Scrap,Hadapsar,18.496668,73.941666,84232,7/1/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,16500,3,DOTABCD12343523
Bridgestone,225/45R17,Used,Kalyani Nagar,18.5481,73.9033,66679,15-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,51000,4,DOTIJKL34562719
Continental,215/60R16,Scrap,Kalyani Nagar,18.5481,73.9033,12998,22-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,60000,12,DOTEFGH90124822
Goodyear,205/55R16,Used,Kalyani Nagar,18.5481,73.9033,1669,23-04-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,4000,9,DOTABCD12343523
Continental,225/50R17,Used,Vishrantwadi,18.57856,73.87741,35544,9/4/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,7000,6,DOTABCD12343523
Bridgestone,215/60R16,Used,Aundh,18.562622,73.808723,86085,12/5/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/8,21500,12,DOTIJKL34562719
Pirelli,225/50R17,Used,Kothrud,18.50625,73.81486,80309,2/12/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,21500,3,DOTIJKL34562719
Pirelli,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,74489,29-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,83000,12,DOTMNOP78901520
Goodyear,225/45R17,Used,Camp,18.512231,73.88601,84057,20-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,7000,11,DOTABCD12343523
Michelin,235/45R17,Used,Magarpatta City,18.515806,73.927164,16893,12/2/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,16500,8,DOTMNOP78901520
Bridgestone,205/55R16,Used,Kothrud,18.50625,73.81486,28361,10/12/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,4000,4,DOTIJKL34562719
Goodyear,235/45R17,Scrap,Hinjewadi,18.593617,73.730133,8664,3/6/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/8,60000,10,DOTMNOP78901520
Michelin,215/60R16,Used,Deccan,17,77,86143,5/8/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,83000,6,DOTWXYZ56780124
Goodyear,215/60R16,Used,Aundh,18.562622,73.808723,27371,12/10/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,69000,2,DOTABCD12343523
Michelin,225/45R17,Used,Hadapsar,18.496668,73.941666,33619,11/6/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/7,65000,6,DOTEFGH90124822
Goodyear,225/45R17,Used,Shivajinagar,20.11784,79.029121,92086,24-04-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,24000,10,DOTIJKL34562719
Michelin,205/55R16,Scrap,Deccan,17,77,95263,8/1/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/7,69000,7,DOTIJKL34562719
Pirelli,225/45R17,Used,Hinjewadi,18.593617,73.730133,75420,5/4/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,51000,5,DOTEFGH90124822
Bridgestone,225/45R17,Used,Shivajinagar,20.11784,79.029121,60691,22-03-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,6,DOTMNOP78901520
Michelin,225/50R17,Used,Aundh,18.562622,73.808723,70638,21-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,16500,7,DOTEFGH90124822
Pirelli,225/45R17,Scrap,Vishrantwadi,18.57856,73.87741,57521,6/2/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,54000,1,DOTIJKL34562719
Goodyear,235/45R17,Used,Aundh,18.562622,73.808723,83359,18-09-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,54000,4,DOTWXYZ56780124
Bridgestone,225/45R17,Scrap,Bavdhan,18.54085,73.76065,16981,16-07-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,16500,3,DOTEFGH90124822
Michelin,235/45R17,Used,Magarpatta City,18.515806,73.927164,98516,31-08-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,7000,1,DOTABCD12343523
Goodyear,205/55R16,Used,Bavdhan,18.54085,73.76065,73645,10/11/2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,16500,9,DOTMNOP78901520
Pirelli,235/45R17,Used,Camp,18.512231,73.88601,16996,15-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,16500,4,DOTABCD12343523
Michelin,215/60R16,Used,Bavdhan,18.54085,73.76065,33667,22-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,24000,2,DOTEFGH90124822
Goodyear,225/50R17,Scrap,Aundh,18.562622,73.808723,70906,30-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,16500,5,DOTABCD12343523
Pirelli,215/60R16,Scrap,Hinjewadi,18.593617,73.730133,4942,28-03-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,4000,2,DOTABCD12343523
Goodyear,205/55R16,Scrap,Koregaon Park,18.536207,73.893974,54929,28-09-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,4000,7,DOTABCD12343523
Michelin,215/60R16,Used,Aundh,18.562622,73.808723,17800,11/9/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,65000,6,DOTWXYZ56780124
Pirelli,235/45R17,Used,Magarpatta City,18.515806,73.927164,18889,14-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,60000,4,DOTABCD12343523
Michelin,225/45R17,Used,Shivajinagar,20.11784,79.029121,27205,9/3/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/8,54000,2,DOTMNOP78901520
Pirelli,215/60R16,Used,Koregaon Park,18.536207,73.893974,34966,23-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,54000,6,DOTWXYZ56780124
Bridgestone,225/45R17,Scrap,Deccan,17,77,2686,29-09-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,83000,5,DOTMNOP78901520
Michelin,205/55R16,Scrap,Kharadi,18.550985,73.934982,29605,5/9/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,7000,8,DOTABCD12343523
Pirelli,215/60R16,Scrap,Hinjewadi,18.593617,73.730133,94899,29-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,21500,10,DOTEFGH90124822
Continental,205/55R16,Used,Camp,18.512231,73.88601,10932,4/1/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/7,4000,1,DOTWXYZ56780124
Continental,225/50R17,Scrap,Kalyani Nagar,18.5481,73.9033,57503,28-03-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,83000,1,DOTMNOP78901520
Goodyear,205/55R16,Scrap,Vishrantwadi,18.57856,73.87741,12576,8/2/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,4000,5,DOTABCD12343523
Michelin,225/45R17,Used,Shivane,18.5759,73.8931,28536,14-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,83000,2,DOTWXYZ56780124
Bridgestone,235/45R17,Scrap,Shivane,18.5759,73.8931,19601,7/10/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B, 1/7,54000,9,DOTABCD12343523
Michelin,235/45R17,Used,Shivajinagar,20.11784,79.029121,90587,8/6/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,60000,3,DOTIJKL34562719
Pirelli,225/45R17,Used,Kharadi,18.550985,73.934982,49249,11/12/2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/6,4000,10,DOTMNOP78901520
Goodyear,205/55R16,Scrap,Hadapsar,18.496668,73.941666,96275,22-08-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,65000,8,DOTWXYZ56780124
Continental,235/45R17,Used,Hadapsar,18.496668,73.941666,2949,27-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,51000,10,DOTABCD12343523
Bridgestone,215/60R16,Scrap,Koregaon Park,18.536207,73.893974,12471,22-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,60000,1,DOTABCD12343523
Michelin,235/45R17,Scrap,Shivajinagar,20.11784,79.029121,64074,10/5/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,69000,3,DOTEFGH90124822
Pirelli,225/45R17,Scrap,Aundh,18.562622,73.808723,78231,26-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,24000,12,DOTMNOP78901520
Pirelli,225/50R17,Used,Hinjewadi,18.593617,73.730133,67248,20-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/8,4000,3,DOTIJKL34562719
Pirelli,225/45R17,Scrap,Shivajinagar,20.11784,79.029121,15567,7/3/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,83000,12,DOTABCD12343523
Pirelli,225/50R17,Used,Magarpatta City,18.515806,73.927164,78413,13-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,83000,4,DOTEFGH90124822
Bridgestone,215/60R16,Scrap,Deccan,17,77,95291,18-06-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/7,65000,5,DOTMNOP78901520
Bridgestone,215/60R16,Used,Bavdhan,18.54085,73.76065,66519,12/6/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,7000,7,DOTEFGH90124822
Pirelli,225/50R17,Scrap,Deccan,17,77,96207,15-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0,24000,10,DOTEFGH90124822
Michelin,215/60R16,Used,Hinjewadi,18.593617,73.730133,10870,29-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B, 1/6,7000,6,DOTWXYZ56780124
Continental,215/60R16,Scrap,Hinjewadi,18.593617,73.730133,13786,28-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/8,21500,7,DOTABCD12343523
Pirelli,225/50R17,Scrap,Kalyani Nagar,18.5481,73.9033,32192,21-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/8,54000,6,DOTIJKL34562719
Continental,225/45R17,Used,Kothrud,18.50625,73.81486,21356,6/11/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/7,51000,11,DOTEFGH90124822
Michelin,215/60R16,Used,Kharadi,18.550985,73.934982,3755,18-10-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,69000,1,DOTIJKL34562719
Continental,225/50R17,Used,Shivane,18.5759,73.8931,25197,25-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,65000,2,DOTIJKL34562719
Pirelli,215/60R16,Used,Vishrantwadi,18.57856,73.87741,13982,30-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,83000,1,DOTEFGH90124822
Goodyear,225/50R17,Used,Aundh,18.562622,73.808723,26547,23-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,4000,5,DOTWXYZ56780124
Continental,235/45R17,Used,Shivane,18.5759,73.8931,67159,17-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/8,7000,9,DOTEFGH90124822
Michelin,225/45R17,Used,Aundh,18.562622,73.808723,83489,27-12-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,51000,7,DOTWXYZ56780124
Continental,205/55R16,Used,Shivane,18.5759,73.8931,45462,19-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,65000,6,DOTWXYZ56780124
Michelin,225/50R17,Scrap,Koregaon Park,18.536207,73.893974,87880,25-07-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,16500,10,DOTEFGH90124822
Michelin,225/45R17,Scrap,Deccan,17,77,42160,10/10/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/6,69000,11,DOTABCD12343523
Bridgestone,225/45R17,Scrap,Kharadi,18.550985,73.934982,17959,5/2/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,83000,2,DOTIJKL34562719
Goodyear,225/50R17,Used,Kharadi,18.550985,73.934982,95316,23-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,4000,6,DOTMNOP78901520
Michelin,205/55R16,Used,Hadapsar,18.496668,73.941666,51202,5/10/2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,21500,12,DOTWXYZ56780124
Michelin,225/50R17,Used,Kharadi,18.550985,73.934982,66309,24-09-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0,65000,2,DOTMNOP78901520
Goodyear,205/55R16,Scrap,Magarpatta City,18.515806,73.927164,21422,20-01-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,21500,12,DOTEFGH90124822
Goodyear,235/45R17,Used,Bavdhan,18.54085,73.76065,26408,6/9/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,24000,2,DOTEFGH90124822
Bridgestone,225/45R17,Used,Koregaon Park,18.536207,73.893974,57454,16-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/6,16500,11,DOTIJKL34562719
Michelin,225/45R17,Used,Koregaon Park,18.536207,73.893974,41052,3/5/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,21500,9,DOTEFGH90124822
Bridgestone,235/45R17,Scrap,Hadapsar,18.496668,73.941666,33532,3/3/2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,4000,9,DOTWXYZ56780124
Pirelli,225/45R17,Scrap,Bavdhan,18.54085,73.76065,92765,30-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,60000,6,DOTIJKL34562719
Michelin,215/60R16,Scrap,Shivane,18.5759,73.8931,77440,10/12/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/7,54000,4,DOTIJKL34562719
Michelin,225/50R17,Scrap,Shivajinagar,20.11784,79.029121,94097,19-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0,54000,6,DOTABCD12343523
Bridgestone,225/50R17,Scrap,Kothrud,18.50625,73.81486,26818,11/11/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/7,21500,3,DOTIJKL34562719
Michelin,205/55R16,Scrap,Bavdhan,18.54085,73.76065,75378,18-01-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,60000,8,DOTWXYZ56780124
Goodyear,235/45R17,Used,Bavdhan,18.54085,73.76065,43253,24-09-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,7000,7,DOTMNOP78901520
Michelin,235/45R17,Scrap,Kothrud,18.50625,73.81486,39053,10/2/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,21500,12,DOTWXYZ56780124
Pirelli,215/60R16,Used,Hinjewadi,18.593617,73.730133,71203,17-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0,65000,5,DOTIJKL34562719
Continental,225/45R17,Used,Camp,18.512231,73.88601,84149,17-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,65000,9,DOTIJKL34562719
Michelin,215/60R16,Scrap,Shivajinagar,20.11784,79.029121,93012,22-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/8,21500,4,DOTEFGH90124822
Michelin,205/55R16,Scrap,Deccan,17,77,37173,29-07-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,7000,11,DOTEFGH90124822
Goodyear,225/50R17,Scrap,Koregaon Park,18.536207,73.893974,1735,29-04-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,21500,1,DOTIJKL34562719
Pirelli,205/55R16,Scrap,Kalyani Nagar,18.5481,73.9033,95760,4/6/2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0,24000,1,DOTEFGH90124822
Goodyear,225/50R17,Used,Magarpatta City,18.515806,73.927164,48167,2/10/2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,7000,4,DOTMNOP78901520
Bridgestone,235/45R17,Scrap,Aundh,18.562622,73.808723,43392,9/3/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,60000,2,DOTABCD12343523
Goodyear,215/60R16,Scrap,Koregaon Park,18.536207,73.893974,58237,25-02-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,21500,3,DOTMNOP78901520
Bridgestone,225/45R17,Scrap,Kalyani Nagar,18.5481,73.9033,55779,9/4/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,24000,12,DOTIJKL34562719
Pirelli,225/50R17,Scrap,Koregaon Park,18.536207,73.893974,38797,19-12-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0,21500,2,DOTEFGH90124822
Continental,205/55R16,Used,Aundh,18.562622,73.808723,85114,16-02-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/7,54000,11,DOTEFGH90124822
Bridgestone,235/45R17,Used,Bavdhan,18.54085,73.76065,29225,29-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/6,16500,2,DOTABCD12343523
Pirelli,215/60R16,Used,Vishrantwadi,18.57856,73.87741,15652,14-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0,83000,1,DOTABCD12343523
Continental,225/50R17,Scrap,Bavdhan,18.54085,73.76065,33224,24-08-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,69000,1,DOTEFGH90124822
Continental,225/50R17,Used,Kalyani Nagar,18.5481,73.9033,27100,27-07-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,54000,4,DOTMNOP78901520
Goodyear,235/45R17,Scrap,Kothrud,18.50625,73.81486,42431,22-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,54000,6,DOTWXYZ56780124
Goodyear,235/45R17,Scrap,Magarpatta City,18.515806,73.927164,87480,11/10/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,69000,12,DOTIJKL34562719
Bridgestone,225/45R17,Used,Magarpatta City,18.515806,73.927164,46861,8/9/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A, 1/6,16500,7,DOTWXYZ56780124
Bridgestone,205/55R16,Used,Magarpatta City,18.515806,73.927164,85199,1/9/2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B, 1/8,65000,11,DOTWXYZ56780124
Bridgestone,235/45R17,Used,Shivane,18.5759,73.8931,65656,2/12/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B, 1/6,83000,11,DOTWXYZ56780124
Goodyear,235/45R17,Scrap,Kharadi,18.550985,73.934982,39170,13-07-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/7,69000,9,DOTMNOP78901520
Goodyear,225/45R17,Used,Kothrud,18.50625,73.81486,18875,8/4/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,83000,12,DOTMNOP78901520
Continental,225/50R17,Scrap,Koregaon Park,18.536207,73.893974,64086,18-06-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B, 1/8,24000,1,DOTMNOP78901520
Continental,215/60R16,Used,Shivajinagar,20.11784,79.029121,86211,17-07-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,65000,3,DOTIJKL34562719
Continental,225/50R17,Used,Kothrud,18.50625,73.81486,43669,18-04-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0,16500,4,DOTMNOP78901520
Continental,225/50R17,Scrap,Kalyani Nagar,18.5481,73.9033,40662,20-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A,0,4000,6,DOTABCD12343523
Bridgestone,225/45R17,Scrap,Aundh,18.562622,73.808723,20216,23-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/6,65000,2,DOTWXYZ56780124
Pirelli,225/50R17,Scrap,Hadapsar,18.496668,73.941666,34870,13-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,69000,12,DOTMNOP78901520
Michelin,225/45R17,Used,Shivajinagar,20.11784,79.029121,34389,1/10/2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A, 1/7,4000,11,DOTEFGH90124822
Pirelli,205/55R16,Scrap,Shivane,18.5759,73.8931,1086,30-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0,65000,11,DOTABCD12343523
Continental,225/50R17,Scrap,Camp,18.512231,73.88601,66641,9/12/2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A, 1/6,24000,4,DOTWXYZ56780124
Bridgestone,225/45R17,Scrap,Bavdhan,18.54085,73.76065,97926,27-10-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B, 1/6,83000,7,DOTMNOP78901520
Pirelli,225/45R17,Scrap,Shivajinagar,20.11784,79.029121,25541,23-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0,4000,5,DOTMNOP78901520
Goodyear,215/60R16,Used,Kothrud,18.50625,73.81486,21870,31-01-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A, 1/8,65000,2,DOTEFGH90124822
Bridgestone,235/45R17,Used,Magarpatta City,18.515806,73.927164,69147,23-06-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,54000,1,DOTIJKL34562719
Michelin,235/45R17,Used,Aundh,18.562622,73.808723,99796,13-08-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0,16500,7,DOTEFGH90124822
Bridgestone,225/50R17,Scrap,Shivane,18.5759,73.8931,45436,5/9/2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,7000,9,DOTEFGH90124822
Michelin,235/45R17,Used,Deccan,17,77,28065,30-05-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B, 1/6,69000,6,DOTMNOP78901520
Pirelli,215/60R16,Used,Bavdhan,18.54085,73.76065,83293,9/5/2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0,21500,12,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Camp,18.512231,73.88601,42675,25-12-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A, 1/6,7000,5,DOTWXYZ56780124
Bridgestone,225/50R17,Used,Magarpatta City,18.515806,73.927164,26916,11/3/2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,24000,5,DOTABCD12343523
Michelin,205/55R16,Scrap,Kothrud,18.50625,73.81486,58982,10/3/2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0,4000,2,DOTMNOP78901520
Michelin,235/45R17,Scrap,Kharadi,18.550985,73.934982,34576,6/3/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,4000,7,DOTABCD12343523
Michelin,225/50R17,Scrap,Vishrantwadi,18.57856,73.87741,4696,23-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0,4000,11,DOTMNOP78901520
Bridgestone,215/60R16,Used,Kalyani Nagar,18.5481,73.9033,56211,22-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A, 1/8,21500,12,DOTIJKL34562719
Pirelli,225/50R17,Used,Kalyani Nagar,18.5481,73.9033,68111,7/8/2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0,7000,6,DOTMNOP78901520
Bridgestone,205/55R16,Used,Bavdhan,18.54085,73.76065,19268,18-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility A, 1/7,4000,3,DOTEFGH90124822
