S.No,Tire Brand,Tire Size,Condition,Location,Latitude,Longitude,Pincode,Recycling Date,Tire Type,Recycling Method,Recycled Product,Recycling Facility,Tread_Depths,Odometer_Reading,Age,DOT Date Code
2664,Continental,205/55R16,Scrap,Unknown,12.68620828,81.12502592,92458,08-12-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,1.39,66121,8,DOTEFGH90124822
2665,Goodyear,205/55R16,Used,"Kanthal, ত্রিশাল উপজেলা, ময়মনসিংহ জেলা, ময়মনসিংহ বিভাগ, 2220, বাংলাদেশ",24.60634727,90.4409084,88310,27-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0.07,51698,12,DOTMNOP78901520
2666,Goodyear,205/55R16,Scrap,"Pirda, Bilaigarh Tahsil, Sarangarh-Bilaigarh District, Chhattisgarh, 493554, India",21.52730988,82.71182562,15128,03-03-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0.88,67441,3,DOTIJKL34562719
2667,Pirelli,225/50R17,Scrap,"Walajabad - Sunguvarchathiram - Keelachery Road, Walajabad, Kanchipuram District, Tamil Nadu, 602106, India",12.85982444,79.85176823,26271,09-11-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,1.03,74764,11,DOTMNOP78901520
2668,Continental,215/60R16,Scrap,Unknown,11.08020915,86.16618314,48109,24-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,1.37,62632,6,DOTMNOP78901520
2669,Pirelli,235/45R17,Used,"Bano, Simdega District, Jharkhand, 835201, India",22.56861699,84.96969327,30723,11-10-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,1.54,19485,7,DOTABCD12343523
2670,Pirelli,235/45R17,Used,Unknown,17.90878843,86.8476481,73038,07-07-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,1.71,35149,9,DOTIJKL34562719
2671,Goodyear,225/50R17,Used,"Gaudagera, Shorapur, Yadgir District, Karnataka, 585216, India",16.63751607,76.63180813,61023,17-01-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,1.17,70733,6,DOTWXYZ56780124
2672,Bridgestone,205/55R16,Used,Unknown,11.27142767,84.47178134,60491,19-10-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,1.56,33330,7,DOTEFGH90124822
2673,Pirelli,215/60R16,Used,"Poundi-Uproda Tahsil, Korba District, Chhattisgarh, India",22.73484386,82.24367293,96744,07-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0.96,5321,3,DOTABCD12343523
2674,Goodyear,215/60R16,Used,Unknown,16.35756175,84.71806928,49562,25-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,1.35,74875,7,DOTIJKL34562719
2675,Continental,205/55R16,Scrap,"Gudalur, Illuppur taluk, Pudukkottai District, Tamil Nadu, 622102, India",10.44831899,78.6101899,96811,06-02-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0.19,11598,10,DOTIJKL34562719
2676,Michelin,205/55R16,Used,"Sarangada, Sarangagarh, Kandhamal District, Odisha, 762106, India",20.24198812,84.09850733,99737,28-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0.3,8851,6,DOTABCD12343523
2677,Michelin,215/60R16,Scrap,"MDR128, Chhatarpur, Palamu District, Jharkhand, 822113, India",24.35904454,84.20813346,57361,14-09-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,1.21,13382,2,DOTABCD12343523
2678,Goodyear,215/60R16,Scrap,"হোয়ানক, কক্সবাজার জেলা, চট্টগ্রাম বিভাগ, বাংলাদেশ",21.5889354,91.88954445,37211,12-09-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,1.35,76278,8,DOTABCD12343523
2679,Michelin,205/55R16,Scrap,"Pailapeta, Ravivalasa, Cheepurupalle, Vizianagaram District, Andhra Pradesh, 532128, India",18.29727378,83.58097212,46560,16-11-2022,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,1.14,64948,3,DOTABCD12343523
2680,Pirelli,235/45R17,Scrap,Unknown,11.96915285,85.51179657,30800,28-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,0.71,48373,12,DOTWXYZ56780124
2681,Michelin,235/45R17,Used,Unknown,18.03804183,89.75457345,70051,14-05-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0.1,33921,6,DOTEFGH90124822
2682,Goodyear,215/60R16,Used,"Pattapupalem, Kotha Patnam, Prakasam District, Andhra Pradesh, 523280, India",15.39706336,80.14789786,99338,27-09-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0.27,43446,2,DOTMNOP78901520
2683,Michelin,215/60R16,Scrap,"Tamia Tahsil, Chhindwara District, Madhya Pradesh, 480559, India",22.51696978,78.6269346,99918,13-05-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0.89,53357,4,DOTEFGH90124822
2684,Pirelli,205/55R16,Scrap,"SH11, Gokarna, Kandi, Murshidabad District, West Bengal, 742136, India",24.01896874,88.09420779,66881,22-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0.39,12854,7,DOTEFGH90124822
2685,Bridgestone,225/50R17,Used,Unknown,11.13675413,82.36558496,5380,09-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,1.28,69154,2,DOTABCD12343523
2686,Continental,215/60R16,Used,Unknown,12.69381889,91.37257313,6123,11-08-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0.7,9134,4,DOTABCD12343523
2687,Continental,215/60R16,Scrap,"Meegadampati Thanda, Palakeedu mandal, Suryapet District, Telangana, India",16.75676426,79.7877164,37326,09-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0.83,47376,5,DOTABCD12343523
2688,Pirelli,235/45R17,Used,"Z554, গোবিন্দগঞ্জ উপজেলা, গাইবান্ধা জেলা, রংপুর বিভাগ, 5740, বাংলাদেশ",25.30400893,89.5095396,19927,15-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,1.54,76846,7,DOTMNOP78901520
2689,Continental,225/50R17,Scrap,Unknown,12.80037586,90.8588546,54690,02-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,1.15,72834,4,DOTABCD12343523
2690,Bridgestone,215/60R16,Used,"Pannapura, Nowgong Tahsil, Chhatarpur District, Madhya Pradesh, 471201, India",25.07863064,79.54232193,71857,19-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0.81,26554,11,DOTIJKL34562719
2691,Michelin,235/45R17,Scrap,"Badera Bazrug, Badera Khurd, Pichhore Tahsil, Gwalior District, Madhya Pradesh, India",25.93628337,78.38194801,55839,06-02-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,1.27,37343,9,DOTIJKL34562719
2692,Continental,205/55R16,Used,"Saraipali Tahsil, Mahasamund District, Chhattisgarh, India",21.29721831,83.25038565,97449,11-12-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,1,16315,7,DOTWXYZ56780124
2693,Pirelli,205/55R16,Scrap,"Saraipali, Saraipali Tahsil, Mahasamund District, Chhattisgarh, 493558, India",21.36600468,83.0103023,37161,27-11-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0.69,35017,3,DOTMNOP78901520
2694,Michelin,215/60R16,Scrap,Unknown,14.80663743,83.1968472,82453,04-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,0.84,15052,8,DOTEFGH90124822
2695,Pirelli,225/50R17,Scrap,"SH41, Multai Tahsil, Betul District, Madhya Pradesh, 460666, India",21.70216302,78.21483684,6233,08-11-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,1.9,35287,2,DOTMNOP78901520
2696,Michelin,215/60R16,Scrap,"Khandwa Tahsil, Khandwa District, Madhya Pradesh, India",21.72082373,76.62164323,2928,25-03-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,1.04,18239,3,DOTIJKL34562719
2697,Goodyear,215/60R16,Scrap,Unknown,8.476306309,78.49119823,5175,20-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,1.03,66836,10,DOTWXYZ56780124
2698,Pirelli,215/60R16,Scrap,"Seoni, Seoni Tahsil, Seoni District, Madhya Pradesh, 480600, India",22.13846366,79.48209678,58585,12-09-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,1.81,55770,8,DOTIJKL34562719
2699,Bridgestone,225/50R17,Scrap,Unknown,18.40066411,89.78480067,2319,20-10-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,1.06,79678,1,DOTEFGH90124822
2700,Bridgestone,205/55R16,Used,"Emmejipeta, Bellamkonda, Palnadu District, Andhra Pradesh, India",16.58804676,79.92303023,3543,11-06-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,1.19,72844,2,DOTABCD12343523
2701,Goodyear,205/55R16,Scrap,Unknown,15.84696776,84.60296985,27289,03-06-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,1.85,11621,7,DOTEFGH90124822
2702,Goodyear,235/45R17,Scrap,Unknown,14.60844565,81.03700272,96713,16-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,1.58,32077,4,DOTABCD12343523
2703,Goodyear,215/60R16,Scrap,Unknown,16.48750082,85.1951944,82130,07-09-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0.09,40736,6,DOTWXYZ56780124
2704,Bridgestone,235/45R17,Scrap,"Ramachandrapur, Hinjili, Ganjam District, Odisha, 761100, India",19.40385641,84.77848142,84419,08-01-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,1.89,20713,11,DOTWXYZ56780124
2705,Pirelli,205/55R16,Used,Unknown,18.64192728,86.90757792,23719,14-08-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,1.78,65807,8,DOTIJKL34562719
2706,Bridgestone,215/60R16,Scrap,Unknown,12.70439535,88.49516177,95589,16-07-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0.31,43601,10,DOTABCD12343523
2707,Pirelli,225/50R17,Scrap,"Veppur, Cuddalore District, Tamil Nadu, India",11.53933604,78.95030113,20032,13-02-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,1.09,72518,8,DOTWXYZ56780124
2708,Continental,225/50R17,Scrap,Unknown,13.87515208,88.56824445,60846,17-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0.65,77319,9,DOTIJKL34562719
2709,Bridgestone,235/45R17,Used,"Plot L Southern Portion, South 24 Parganas District, West Bengal, India",21.64641098,88.46509248,2685,21-09-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,1.44,55861,8,DOTABCD12343523
2710,Pirelli,235/45R17,Used,"pallikkavala-munamp road, Kanchiyar, Idukki, Idukki District, Kerala, 685511, India",9.763892421,77.06962303,7384,06-01-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0.39,18735,4,DOTEFGH90124822
2711,Pirelli,205/55R16,Used,Unknown,14.01465365,86.9956462,3082,07-10-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,1.32,16684,8,DOTIJKL34562719
2712,Michelin,215/60R16,Used,"Nalhati - I, Birbhum District, West Bengal, India",24.2810873,87.772108,65801,05-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0.85,12656,10,DOTEFGH90124822
2713,Goodyear,225/50R17,Used,"Paraswada Tahsil, Balaghat District, Madhya Pradesh, 481556, India",22.05959854,80.36460128,19858,24-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0.99,68175,3,DOTABCD12343523
2714,Goodyear,225/50R17,Scrap,"Jallmudi, Seethanagaram, East Godavari District, Andhra Pradesh, India",17.09879639,81.72889303,37451,27-10-2022,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,1.62,45627,9,DOTMNOP78901520
2715,Goodyear,215/60R16,Used,Unknown,18.43342781,90.73462074,97804,18-06-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0.87,71395,10,DOTMNOP78901520
2716,Michelin,205/55R16,Scrap,Unknown,14.20426029,87.24840055,2883,02-02-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,1.05,54444,8,DOTMNOP78901520
2717,Continental,215/60R16,Scrap,"মেহেরপুর, মেহেরপুর সদর উপজেলা, মেহেরপুর জেলা, খুলনা বিভাগ, 7100, বাংলাদেশ",23.72530395,88.61112717,31216,15-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,0.26,21574,6,DOTEFGH90124822
2718,Bridgestone,215/60R16,Scrap,Unknown,17.91359576,84.18973061,55788,16-06-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,0.18,52676,4,DOTEFGH90124822
2719,Bridgestone,235/45R17,Used,"Gulapalyanu, Vajrakarur, Anantapur District, Andhra Pradesh, 515842, India",15.06231783,77.37128475,64425,24-04-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,1.26,41936,12,DOTIJKL34562719
2720,Michelin,205/55R16,Scrap,"NH150A, Nelligere, Nagamangala taluk, Mandya District, Karnataka, 571418, India",12.905138,76.73960132,52031,21-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,0.22,28937,10,DOTABCD12343523
2721,Continental,205/55R16,Scrap,"Mathur, Pochampalli, Krishnagiri District, Tamil Nadu, 635206, India",12.38860685,78.44605399,59490,29-03-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0.93,17070,5,DOTIJKL34562719
2722,Michelin,215/60R16,Scrap,"Karbook, Gomati District, Tripura, India",23.47742788,91.80109961,46899,12-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0.54,50964,5,DOTWXYZ56780124
2723,Continental,205/55R16,Scrap,Unknown,12.61437303,89.82573651,28558,12-06-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility B,0.72,38461,9,DOTWXYZ56780124
2724,Pirelli,225/50R17,Scrap,"Kanaipur, ফরিদপুর সদর উপজেলা, ফরিদপুর জেলা, ঢাকা বিভাগ, বাংলাদেশ",23.51878311,89.75345131,78190,27-09-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,1.16,47861,11,DOTIJKL34562719
2725,Goodyear,215/60R16,Used,Unknown,17.39006339,85.35205334,28896,25-01-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,1.94,23807,4,DOTEFGH90124822
2726,Bridgestone,215/60R16,Used,Unknown,17.73724877,89.04973163,19789,14-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0.67,17266,8,DOTIJKL34562719
2727,Continental,235/45R17,Used,"Pathalgora, Chatra District, Jharkhand, India",24.04703143,85.1131583,90038,30-05-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility B,1.55,33853,3,DOTWXYZ56780124
2728,Michelin,235/45R17,Used,"Nemilivaram, Kanaganapalle, Sri Sathya Sai District, Andhra Pradesh, India",14.40772149,77.49643327,73102,13-04-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0.64,20186,7,DOTIJKL34562719
2729,Pirelli,235/45R17,Used,Unknown,9.781177165,89.83861865,43915,05-09-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0.18,44687,4,DOTWXYZ56780124
2730,Michelin,235/45R17,Scrap,"Vilathikulam, Thoothukudi District, Tamil Nadu, 626114, India",9.287148462,78.24387776,62138,11-05-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,1.77,72734,6,DOTABCD12343523
2731,Bridgestone,215/60R16,Scrap,Unknown,18.11252839,87.34291306,83450,02-04-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0.63,15888,4,DOTMNOP78901520
2732,Michelin,215/60R16,Used,Unknown,14.22988901,81.23031189,38208,20-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,1.12,27274,8,DOTABCD12343523
2733,Michelin,235/45R17,Scrap,Unknown,9.22578049,84.78646587,98524,06-05-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,0.66,75217,2,DOTABCD12343523
2734,Michelin,215/60R16,Used,Unknown,16.60300264,89.74165886,49230,24-08-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,1.22,67116,8,DOTIJKL34562719
2735,Pirelli,205/55R16,Scrap,"Mawshynrut, West Khasi Hills District, Meghalaya, India",25.75391319,90.9800792,58660,29-01-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility A,1.61,63935,2,DOTIJKL34562719
2736,Continental,205/55R16,Used,"North Karahal R F, Karahal Tahsil, Sheopur District, Madhya Pradesh, India",25.61397969,77.25131814,5242,15-02-2023,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0.41,20846,10,DOTIJKL34562719
2737,Goodyear,205/55R16,Used,"ODR36, Kolwadi, Ugilewadi, Chakur, Latur, Maharashtra, India",18.60908204,76.84039024,65041,25-03-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0.24,69196,4,DOTEFGH90124822
2738,Goodyear,205/55R16,Scrap,"Kharora, Tilda Tahsil, Raipur District, Chhattisgarh, 493225, India",21.44266649,81.94068665,19929,11-01-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,1.76,26271,8,DOTMNOP78901520
2739,Goodyear,225/50R17,Used,"Multai Tahsil, Betul District, Madhya Pradesh, India",21.84834491,78.35289542,38462,06-04-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0.87,20134,11,DOTWXYZ56780124
2740,Bridgestone,205/55R16,Used,"MDR, Simri Bakhtiarpur, Saharsa District, Bihar, 852127, India",25.77750147,86.59563722,20027,16-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,1.06,31361,2,DOTABCD12343523
2741,Pirelli,215/60R16,Scrap,"মেহেন্দিগঞ্জ উপজেলা, বরিশাল জেলা, বরিশাল বিভাগ, বাংলাদেশ",22.83052172,90.44754193,67761,13-04-2023,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0.99,8230,3,DOTEFGH90124822
2742,Pirelli,225/50R17,Used,Unknown,17.596922,91.90360686,83419,19-04-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,0.14,70063,6,DOTEFGH90124822
2743,Bridgestone,235/45R17,Used,"Lad Sohbar, Sohbar Village, Shella Bholaganj, East Khasi Hills District, Meghalaya, 793107, India",25.19435924,91.73435982,43663,22-10-2022,Light Truck Tire (LTT),Pyrolysis,Tire-Derived Fuel,Facility B,0.32,44914,4,DOTIJKL34562719
2744,Goodyear,235/45R17,Used,"Allapur, Murtijapur, Akola, Maharashtra, India",20.7596569,77.49322171,96788,31-12-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,1.28,63492,3,DOTABCD12343523
2745,Michelin,235/45R17,Used,"Thanda, Singanamala, Anantapur District, Andhra Pradesh, 515731, India",14.83177639,77.64659355,57045,16-11-2022,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0.41,61679,7,DOTEFGH90124822
2746,Bridgestone,215/60R16,Scrap,"Uthiyur - Kundadam Road, Kundadam, Dharapuram, Tiruppur District, Tamil Nadu, 638703, India",10.88254262,77.49753187,63130,22-08-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility B,1.93,20930,5,DOTIJKL34562719
2747,Pirelli,235/45R17,Scrap,"Shahganj, Jaunpur District, Uttar Pradesh, India",25.93233146,82.65287456,94331,06-11-2022,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,1.08,10525,6,DOTIJKL34562719
2748,Continental,205/55R16,Scrap,"Kannolli, Sindagi taluku, Vijayapura District, Karnataka, 586159, India",16.8585765,76.13605969,38967,24-05-2023,Passenger Car Tire (PCT),Shredding,Crumb Rubber,Facility B,1.72,36312,2,DOTIJKL34562719
2749,Michelin,225/50R17,Used,"Tamar I, Ranchi District, Jharkhand, India",22.94421805,85.63016268,59918,02-04-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0.04,77903,9,DOTMNOP78901520
2750,Pirelli,205/55R16,Used,"সিংগাইর উপজেলা, মানিকগঞ্জ জেলা, ঢাকা বিভাগ, 1820, বাংলাদেশ",23.76956888,90.09816635,87199,24-03-2023,Light Truck Tire (LTT),Shredding,Crumb Rubber,Facility A,0.18,36493,12,DOTABCD12343523
2751,Pirelli,205/55R16,Scrap,Unknown,13.97911691,90.97249112,53839,28-07-2023,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,1.59,36377,8,DOTEFGH90124822
2752,Continental,205/55R16,Scrap,"বাগেরহাট, বাগেরহাট সদর উপজেলা, বাগেরহাট জেলা, খুলনা বিভাগ, বাংলাদেশ",22.74565123,89.82403579,73160,28-06-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility A,0.72,9358,12,DOTEFGH90124822
2753,Michelin,225/50R17,Scrap,"Kovelapalle, Chodavaram, Anakapalli District, Andhra Pradesh, 531036, India",17.79525073,82.90176657,70194,06-11-2022,Passenger Car Tire (PCT),Pyrolysis,Tire-Derived Fuel,Facility A,0.93,39012,7,DOTABCD12343523
2754,Bridgestone,235/45R17,Used,"Ubacherla, Gooty, Anantapur District, Andhra Pradesh, 515402, India",15.19879211,77.67456966,55106,06-12-2022,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility B,1.65,46228,2,DOTIJKL34562719
2755,Bridgestone,225/50R17,Used,Unknown,9.469985442,88.99543165,7176,11-12-2022,Light Truck Tire (LTT),Shredding,Tire-Derived Fuel,Facility A,0.3,69348,5,DOTMNOP78901520
2756,Goodyear,215/60R16,Used,"Tajpur, Samastipur District, Bihar, 848122, India",25.83380679,85.64119242,81191,18-09-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility A,0.31,15538,1,DOTIJKL34562719
2757,Goodyear,235/45R17,Scrap,Unknown,16.47817731,82.82397665,58456,25-02-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,1.25,11123,5,DOTABCD12343523
2758,Continental,225/50R17,Used,India,11.87378921,80.21628976,58639,02-09-2023,Passenger Car Tire (PCT),Pyrolysis,Crumb Rubber,Facility B,1.03,69803,11,DOTABCD12343523
2759,Bridgestone,235/45R17,Used,"Niradagi, Yadrami taluku, Kalaburagi District, Karnataka, India",16.82904635,76.68966509,84595,22-05-2023,Passenger Car Tire (PCT),Shredding,Tire-Derived Fuel,Facility B,0.48,36364,4,DOTEFGH90124822
2760,Michelin,205/55R16,Scrap,"অষ্টগ্রাম উপজেলা, কিশোরগঞ্জ জেলা, ঢাকা বিভাগ, বাংলাদেশ",24.38225147,91.23418681,99637,23-07-2023,Light Truck Tire (LTT),Pyrolysis,Crumb Rubber,Facility A,1.73,60116,6,DOTIJKL34562719
